location_id,neighbourhood_group,neighbourhood,latitude,longitude
533,Manhattan,Upper West Side,40.7969,-73.96128
534,Manhattan,Washington Heights,40.83403,-73.94553
535,Brooklyn,Prospect-Lefferts Gardens,40.65513,-73.95641
536,Brooklyn,Prospect-Lefferts Gardens,40.65589,-73.95539
537,Brooklyn,Williamsburg,40.70275,-73.94501
538,Brooklyn,Bedford-Stuyvesant,40.68897,-73.93569
539,Brooklyn,Park Slope,40.67617,-73.98136
540,Brooklyn,Park Slope,40.67595,-73.98053
541,Manhattan,Hell's Kitchen,40.76415,-73.99067
542,Manhattan,Harlem,40.83127,-73.94718
543,Brooklyn,Bedford-Stuyvesant,40.68497,-73.95592
544,Manhattan,Harlem,40.82922,-73.94174
545,Brooklyn,Williamsburg,40.71137,-73.94362
546,Manhattan,Upper East Side,40.76739,-73.9557
547,Manhattan,East Village,40.73089,-73.98195
548,Brooklyn,Park Slope,40.6755,-73.97859
549,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94934
550,Manhattan,Upper East Side,40.7694,-73.9572
551,Brooklyn,Clinton Hill,40.68634,-73.96161
552,Brooklyn,Williamsburg,40.7093,-73.9497
553,Manhattan,Chinatown,40.713,-73.99752
554,Manhattan,Theater District,40.75895,-73.9883
555,Brooklyn,Bedford-Stuyvesant,40.68186,-73.94113
556,Brooklyn,Bushwick,40.68364,-73.91076
557,Brooklyn,Williamsburg,40.71893,-73.9428
558,Bronx,Concourse Village,40.82802,-73.92039
559,Brooklyn,Fort Greene,40.68765,-73.97073
560,Brooklyn,Williamsburg,40.71413,-73.96596
561,Brooklyn,Sheepshead Bay,40.58422,-73.94079
562,Brooklyn,Williamsburg,40.71973,-73.95582
563,Brooklyn,Bedford-Stuyvesant,40.69025,-73.93323
564,Queens,Sunnyside,40.73826,-73.92458
565,Brooklyn,Greenpoint,40.73049,-73.96115
566,Manhattan,East Village,40.72956,-73.97903
567,Manhattan,West Village,40.73854,-74.00821
568,Manhattan,Theater District,40.75877,-73.98863
569,Brooklyn,Gowanus,40.67688,-73.9859
570,Brooklyn,Bushwick,40.70051,-73.92204
571,Manhattan,Lower East Side,40.71712,-73.98898
572,Staten Island,Emerson Hill,40.60742,-74.14388
573,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95741
574,Queens,Long Island City,40.75627,-73.9211
575,Manhattan,Upper West Side,40.79816,-73.9619
576,Brooklyn,Fort Hamilton,40.61927,-74.0307
577,Manhattan,Harlem,40.8078,-73.95208
578,Brooklyn,Bensonhurst,40.61922,-73.99399
579,Brooklyn,Clinton Hill,40.68275,-73.96148
580,Manhattan,Lower East Side,40.71813,-73.98416
581,Manhattan,Lower East Side,40.71892,-73.98401
582,Manhattan,Harlem,40.816,-73.95545
583,Manhattan,Harlem,40.82748,-73.95153
584,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95088
585,Manhattan,East Village,40.72229,-73.97901
586,Manhattan,NoHo,40.72956,-73.99287
587,Brooklyn,Greenpoint,40.72595,-73.95298
588,Manhattan,Tribeca,40.71193,-74.00817
589,Brooklyn,Park Slope,40.68012,-73.97847
590,Manhattan,Chelsea,40.74233,-73.99865
591,Brooklyn,Prospect Heights,40.67424,-73.96665
592,Manhattan,Harlem,40.80486,-73.95298
593,Manhattan,Harlem,40.80307,-73.95048
594,Brooklyn,Boerum Hill,40.68653,-73.98562
595,Manhattan,Midtown,40.74267,-73.98569
596,Brooklyn,Bedford-Stuyvesant,40.68749,-73.95494
597,Brooklyn,Fort Greene,40.68645,-73.97538
598,Brooklyn,Clinton Hill,40.68999,-73.96711
599,Staten Island,Shore Acres,40.61077,-74.06824
600,Brooklyn,Williamsburg,40.71126,-73.94576
601,Brooklyn,Bedford-Stuyvesant,40.67855,-73.94949
602,Manhattan,East Village,40.72416,-73.9853
603,Brooklyn,Bedford-Stuyvesant,40.68516,-73.92521
604,Manhattan,West Village,40.73507,-74.00048
605,Manhattan,Chinatown,40.71611,-73.99828
606,Brooklyn,Bedford-Stuyvesant,40.67964,-73.93946
607,Manhattan,Hell's Kitchen,40.76189,-73.99
608,Manhattan,East Village,40.72645,-73.98035
609,Brooklyn,Sunset Park,40.66293,-73.99833
610,Brooklyn,Bedford-Stuyvesant,40.69046,-73.95167
611,Bronx,Concourse,40.83001,-73.92158
612,Manhattan,East Harlem,40.79239,-73.94535
613,Manhattan,East Village,40.72709,-73.98274
614,Manhattan,SoHo,40.72599,-74.00168
615,Brooklyn,Bedford-Stuyvesant,40.68309,-73.94219
616,Manhattan,East Harlem,40.79442,-73.93433
617,Manhattan,Hell's Kitchen,40.76166,-73.99675
618,Queens,Ridgewood,40.70163,-73.90867
619,Manhattan,Midtown,40.75575,-73.96842
620,Manhattan,Harlem,40.80903,-73.94197
621,Queens,Long Island City,40.74581,-73.95295
622,Brooklyn,South Slope,40.66414,-73.98574
623,Manhattan,West Village,40.74,-74.00381
624,Manhattan,Midtown,40.75348,-73.97065
625,Manhattan,Lower East Side,40.72066,-73.98506
626,Brooklyn,Williamsburg,40.71746,-73.95497
627,Brooklyn,DUMBO,40.70257,-73.9847
628,Manhattan,East Village,40.72264,-73.9837
629,Manhattan,Kips Bay,40.73833,-73.98186
630,Manhattan,Greenwich Village,40.73268,-73.99255
631,Manhattan,Chinatown,40.71892,-73.99628
632,Queens,Ditmars Steinway,40.77679,-73.91687
633,Manhattan,Lower East Side,40.71693,-73.98948
634,Manhattan,Gramercy,40.73685,-73.98359
635,Brooklyn,Fort Greene,40.68501,-73.97019
636,Brooklyn,Prospect-Lefferts Gardens,40.66068,-73.96003
637,Brooklyn,Prospect Heights,40.67722,-73.96542
638,Brooklyn,Clinton Hill,40.68975,-73.96703
639,Brooklyn,Bedford-Stuyvesant,40.69221,-73.95866
640,Manhattan,West Village,40.72969,-74.00635
641,Brooklyn,Clinton Hill,40.6893,-73.96602
642,Brooklyn,Williamsburg,40.70832,-73.94157
643,Brooklyn,Bedford-Stuyvesant,40.68016,-73.94878
644,Brooklyn,Williamsburg,40.70875,-73.95508
645,Manhattan,Inwood,40.85888,-73.92886
646,Bronx,Kingsbridge,40.8679,-73.90023
647,Brooklyn,Bedford-Stuyvesant,40.6889,-73.95383
648,Manhattan,Chelsea,40.75127,-73.99637
649,Brooklyn,Crown Heights,40.67607,-73.94421
650,Manhattan,Gramercy,40.73834,-73.9823
651,Queens,Elmhurst,40.7347,-73.88066
652,Manhattan,Lower East Side,40.71876,-73.98851
653,Brooklyn,Greenpoint,40.73787,-73.95385
654,Manhattan,West Village,40.73066,-74.00287
655,Manhattan,West Village,40.73291,-74.00059
656,Manhattan,Washington Heights,40.85099,-73.92822
657,Brooklyn,Bedford-Stuyvesant,40.68707,-73.91918
658,Brooklyn,Williamsburg,40.7184,-73.96019
659,Brooklyn,Crown Heights,40.67495,-73.95563
660,Manhattan,Chinatown,40.71582,-73.99902
661,Manhattan,Harlem,40.81068,-73.94288
662,Manhattan,Harlem,40.81122,-73.94279
663,Manhattan,Greenwich Village,40.73129,-73.99944
664,Brooklyn,Williamsburg,40.71628,-73.95737
665,Manhattan,Upper West Side,40.78558,-73.9726
666,Manhattan,Chinatown,40.7146,-73.991
667,Manhattan,East Harlem,40.79493,-73.94462
668,Brooklyn,Sunset Park,40.6623,-73.99049
669,Brooklyn,Greenpoint,40.73693,-73.95284
670,Brooklyn,Greenpoint,40.73641,-73.9533
671,Brooklyn,Greenpoint,40.73794,-73.95254
672,Brooklyn,Brighton Beach,40.58147,-73.96726
673,Manhattan,Upper West Side,40.79771,-73.96323
674,Manhattan,Harlem,40.81512,-73.94692
675,Brooklyn,Greenpoint,40.7373,-73.95323
676,Brooklyn,Greenpoint,40.73708,-73.95271
677,Brooklyn,Greenpoint,40.73652,-73.95236
678,Brooklyn,Greenpoint,40.73693,-73.95316
679,Brooklyn,Greenpoint,40.73784,-73.95324
680,Brooklyn,Greenpoint,40.73674,-73.95247
681,Brooklyn,Greenpoint,40.73783,-73.95259
682,Brooklyn,Greenpoint,40.73714,-73.95296
683,Brooklyn,Greenpoint,40.73731,-73.9545
684,Queens,Jackson Heights,40.74965,-73.89344
685,Brooklyn,Greenpoint,40.73793,-73.95316
686,Brooklyn,Clinton Hill,40.68197,-73.96549
687,Brooklyn,Bushwick,40.70271,-73.91566
688,Brooklyn,Williamsburg,40.7116,-73.9529
689,Brooklyn,Bedford-Stuyvesant,40.69241,-73.94885
690,Manhattan,Nolita,40.72004,-73.99424
691,Queens,Sunnyside,40.74511,-73.92398
692,Manhattan,Chelsea,40.74599,-74.00253
693,Brooklyn,Cobble Hill,40.68946,-73.99385
694,Brooklyn,Bedford-Stuyvesant,40.68226,-73.95473
695,Brooklyn,Cypress Hills,40.67855,-73.8896
696,Brooklyn,Williamsburg,40.71408,-73.9489
697,Brooklyn,Clinton Hill,40.68618,-73.96144
698,Brooklyn,Park Slope,40.67379,-73.98454
699,Queens,St. Albans,40.70554,-73.76637
700,Manhattan,West Village,40.74031,-74.00532
701,Manhattan,Chelsea,40.74618,-74.00392
702,Manhattan,Harlem,40.81872,-73.94567
703,Staten Island,Arrochar,40.59251,-74.06479
704,Staten Island,Arrochar,40.59101,-74.06685
705,Staten Island,Arrochar,40.59262,-74.06659
706,Brooklyn,Fort Greene,40.69142,-73.97203
707,Manhattan,Upper East Side,40.76928,-73.95021
708,Brooklyn,Bedford-Stuyvesant,40.68338,-73.95289
709,Manhattan,West Village,40.72953,-74.00462
710,Manhattan,Financial District,40.70523,-74.01345
711,Manhattan,Chelsea,40.74025,-74.00161
712,Manhattan,West Village,40.73378,-74.00429
713,Manhattan,Lower East Side,40.72087,-73.99022
714,Brooklyn,East Flatbush,40.64468,-73.94219
715,Manhattan,Lower East Side,40.7193,-73.98966
716,Manhattan,West Village,40.73312,-74.0042
717,Brooklyn,Fort Greene,40.69778,-73.97676
718,Manhattan,East Village,40.72534,-73.98591
719,Manhattan,Harlem,40.82151,-73.94516
720,Brooklyn,Williamsburg,40.72059,-73.9567
721,Queens,Sunnyside,40.74558,-73.92324
722,Manhattan,Upper West Side,40.79433,-73.9765
723,Manhattan,Morningside Heights,40.81055,-73.95549
724,Brooklyn,Crown Heights,40.6711,-73.95231
725,Brooklyn,Cypress Hills,40.67962,-73.88928
726,Manhattan,Theater District,40.76217,-73.98411
727,Manhattan,Upper East Side,40.76128,-73.96463
728,Manhattan,Nolita,40.72313,-73.99438
729,Brooklyn,Williamsburg,40.7177,-73.95576
730,Manhattan,Upper West Side,40.78448,-73.97289
731,Manhattan,Upper West Side,40.78304,-73.97447
732,Brooklyn,Fort Greene,40.68737,-73.97125
733,Manhattan,Chelsea,40.74139,-74.0005
734,Manhattan,Lower East Side,40.71992,-73.98773
735,Manhattan,Little Italy,40.71905,-73.99677
736,Manhattan,Financial District,40.70741,-74.00102
737,Queens,Rego Park,40.73349,-73.86009
738,Bronx,Wakefield,40.89557,-73.8447
739,Brooklyn,Kensington,40.64277,-73.97296
740,Manhattan,East Harlem,40.79111,-73.94466
741,Manhattan,Harlem,40.79951,-73.95257
742,Brooklyn,Williamsburg,40.71647,-73.93974
743,Manhattan,Chelsea,40.75114,-74.00195
744,Brooklyn,Crown Heights,40.66431,-73.93216
745,Queens,Long Island City,40.74579,-73.95012
746,Brooklyn,Bushwick,40.70278,-73.92673
747,Queens,Woodside,40.74409,-73.91122
748,Brooklyn,Bedford-Stuyvesant,40.68812,-73.93254
749,Manhattan,East Village,40.72454,-73.99151
750,Brooklyn,Williamsburg,40.71073,-73.96207
751,Brooklyn,Williamsburg,40.71028,-73.96128
752,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131
753,Brooklyn,Bedford-Stuyvesant,40.68884,-73.95059
754,Brooklyn,Bedford-Stuyvesant,40.6865,-73.95372
755,Manhattan,Midtown,40.75282,-73.97315
756,Manhattan,Upper East Side,40.76373,-73.96897
757,Manhattan,Greenwich Village,40.73388,-73.99452
758,Manhattan,Washington Heights,40.85774,-73.92901
759,Manhattan,East Village,40.72257,-73.98465
760,Brooklyn,Greenpoint,40.72723,-73.95728
761,Brooklyn,Fort Greene,40.69135,-73.97321
762,Brooklyn,Williamsburg,40.70513,-73.95505
763,Manhattan,West Village,40.73301,-74.00268
764,Manhattan,East Harlem,40.79793,-73.93612
765,Manhattan,Harlem,40.80285,-73.95166
766,Brooklyn,Bushwick,40.70642,-73.91665
767,Brooklyn,Clinton Hill,40.68156,-73.96537
768,Manhattan,Upper East Side,40.77368,-73.95198
769,Brooklyn,Bedford-Stuyvesant,40.68631,-73.93702
770,Brooklyn,Sunset Park,40.65992,-73.99042
771,Brooklyn,Prospect Heights,40.67847,-73.97038
772,Manhattan,Harlem,40.81371,-73.95585
773,Brooklyn,Greenpoint,40.72868,-73.95835
774,Manhattan,East Village,40.73168,-73.98662
775,Brooklyn,Prospect-Lefferts Gardens,40.65689,-73.9533
776,Manhattan,East Harlem,40.7928,-73.93967
777,Queens,Astoria,40.77117,-73.91905
778,Manhattan,West Village,40.73729,-74.00807
779,Brooklyn,Crown Heights,40.66984,-73.95141
780,Manhattan,Harlem,40.82977,-73.94071
781,Brooklyn,Bedford-Stuyvesant,40.68492,-73.95489
782,Brooklyn,Bedford-Stuyvesant,40.68255,-73.91957
783,Brooklyn,Crown Heights,40.67392,-73.94662
784,Manhattan,West Village,40.73879,-74.00425
785,Brooklyn,Greenpoint,40.73321,-73.95587
786,Manhattan,Harlem,40.80671,-73.95082
787,Brooklyn,Kensington,40.6433,-73.97386
788,Manhattan,Chinatown,40.71601,-73.99123
789,Brooklyn,Bedford-Stuyvesant,40.68106,-73.9292
790,Brooklyn,Gowanus,40.68131,-73.98879
791,Brooklyn,Park Slope,40.67264,-73.98136
792,Brooklyn,Cypress Hills,40.67889,-73.86404
793,Manhattan,East Village,40.7241,-73.97899
794,Brooklyn,Williamsburg,40.70766,-73.95191
795,Brooklyn,Williamsburg,40.71422,-73.9484
796,Manhattan,Hell's Kitchen,40.76001,-73.99133
797,Brooklyn,South Slope,40.66441,-73.97974
798,Manhattan,West Village,40.73362,-74.00923
799,Manhattan,East Village,40.73119,-73.98819
800,Manhattan,Chelsea,40.74494,-73.9998
801,Brooklyn,Bushwick,40.69657,-73.9129
802,Brooklyn,Crown Heights,40.67106,-73.95463
803,Manhattan,Harlem,40.80748,-73.95589
804,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179
805,Manhattan,Hell's Kitchen,40.76147,-73.99152
806,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921
807,Brooklyn,Cobble Hill,40.68538,-74.00056
808,Brooklyn,Williamsburg,40.70839,-73.94289
809,Brooklyn,Fort Greene,40.69018,-73.98107
810,Brooklyn,Carroll Gardens,40.68128,-73.99522
811,Manhattan,East Village,40.72948,-73.98694
812,Brooklyn,Carroll Gardens,40.68353,-73.9914
813,Manhattan,East Village,40.72506,-73.98865
814,Manhattan,West Village,40.72891,-74.00293
815,Manhattan,SoHo,40.7253,-73.99916
816,Queens,Long Island City,40.75295,-73.93228
817,Brooklyn,Greenpoint,40.71947,-73.95252
818,Manhattan,Chinatown,40.71283,-73.99703
819,Manhattan,Upper West Side,40.77338,-73.98887
820,Brooklyn,Crown Heights,40.67385,-73.94405
821,Queens,Astoria,40.76856,-73.91828
822,Manhattan,West Village,40.73908,-74.00378
823,Manhattan,Hell's Kitchen,40.7625,-73.9869
824,Brooklyn,Bushwick,40.69755,-73.91187
825,Brooklyn,Crown Heights,40.67335,-73.96
826,Manhattan,Harlem,40.80497,-73.95146
827,Brooklyn,Williamsburg,40.70736,-73.94331
828,Brooklyn,Greenpoint,40.73683,-73.9543
829,Queens,Astoria,40.76444,-73.92607
830,Brooklyn,Greenpoint,40.7389,-73.95395
831,Manhattan,Upper West Side,40.77611,-73.97808
832,Brooklyn,Greenpoint,40.73806,-73.95462
833,Brooklyn,Greenpoint,40.73661,-73.95479
834,Brooklyn,Greenpoint,40.73857,-73.95435
835,Brooklyn,Williamsburg,40.711,-73.96225
836,Brooklyn,Williamsburg,40.70686,-73.95365
837,Brooklyn,Greenpoint,40.73857,-73.95299
838,Brooklyn,Williamsburg,40.71095,-73.95239
839,Brooklyn,Williamsburg,40.70918,-73.94881
840,Brooklyn,Williamsburg,40.71685,-73.96573
841,Manhattan,Upper West Side,40.7909,-73.96762
842,Brooklyn,Williamsburg,40.71143,-73.94159
843,Queens,Elmhurst,40.737,-73.87444
844,Brooklyn,Crown Heights,40.66469,-73.96091
845,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405
846,Brooklyn,Williamsburg,40.71653,-73.95554
847,Brooklyn,Fort Greene,40.69309,-73.97074
848,Brooklyn,Williamsburg,40.70638,-73.96627
849,Brooklyn,Williamsburg,40.71629,-73.95786
850,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675
851,Brooklyn,Williamsburg,40.71635,-73.94609
852,Manhattan,Upper East Side,40.77272,-73.95307
853,Manhattan,SoHo,40.72509,-74.00304
854,Brooklyn,East New York,40.66795,-73.89232
855,Brooklyn,Greenpoint,40.72582,-73.95843
856,Manhattan,Harlem,40.80637,-73.95433
857,Brooklyn,Flatbush,40.64387,-73.96855
858,Manhattan,East Harlem,40.7968,-73.93611
859,Manhattan,East Harlem,40.79596,-73.94463
860,Manhattan,Upper West Side,40.78012,-73.98439
861,Manhattan,Upper West Side,40.77508,-73.9799
862,Brooklyn,Williamsburg,40.71532,-73.96064
863,Brooklyn,Fort Greene,40.68786,-73.97421
864,Brooklyn,Bushwick,40.70793,-73.91987
865,Manhattan,Upper West Side,40.79044,-73.97513
866,Brooklyn,Greenpoint,40.72668,-73.95762
867,Staten Island,Clifton,40.62318,-74.07848
868,Manhattan,Harlem,40.82286,-73.94596
869,Manhattan,Harlem,40.82451,-73.94457
870,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927
871,Manhattan,Upper West Side,40.78443,-73.97399
872,Brooklyn,Crown Heights,40.67679,-73.95639
873,Manhattan,East Harlem,40.79107,-73.94381
874,Queens,Ridgewood,40.70215,-73.91139
875,Brooklyn,Prospect Heights,40.67339,-73.96519
876,Manhattan,Lower East Side,40.72209,-73.99274
877,Manhattan,East Village,40.73171,-73.98717
878,Brooklyn,Bedford-Stuyvesant,40.69213,-73.951
879,Manhattan,West Village,40.73237,-74.00608
880,Brooklyn,Kensington,40.64354,-73.97777
881,Manhattan,Harlem,40.80343,-73.9531
882,Brooklyn,Bushwick,40.70462,-73.9228
883,Brooklyn,Williamsburg,40.71394,-73.96267
884,Brooklyn,Bay Ridge,40.6339,-74.02035
885,Brooklyn,Greenpoint,40.73028,-73.95927
886,Manhattan,Harlem,40.8076,-73.94433
887,Brooklyn,South Slope,40.66485,-73.98343
888,Brooklyn,Williamsburg,40.71279,-73.95852
889,Manhattan,Gramercy,40.73294,-73.98282
890,Manhattan,Washington Heights,40.83456,-73.9457
891,Brooklyn,Williamsburg,40.72091,-73.95814
892,Brooklyn,Williamsburg,40.71819,-73.95414
893,Manhattan,West Village,40.73887,-74.00342
894,Manhattan,Upper West Side,40.77892,-73.98238
895,Brooklyn,Williamsburg,40.71336,-73.96192
896,Manhattan,Upper East Side,40.77688,-73.96177
897,Brooklyn,Williamsburg,40.71368,-73.94478
898,Manhattan,Upper East Side,40.7761,-73.95265
899,Manhattan,Upper East Side,40.77471,-73.95574
900,Brooklyn,Clinton Hill,40.68625,-73.96446
901,Manhattan,East Village,40.725,-73.98851
902,Manhattan,Kips Bay,40.74016,-73.97665
903,Manhattan,Midtown,40.75023,-73.98293
904,Manhattan,Upper West Side,40.78867,-73.96809
905,Brooklyn,Crown Heights,40.66604,-73.95914
906,Brooklyn,Flatbush,40.63593,-73.96076
907,Manhattan,Chinatown,40.71638,-73.99167
908,Manhattan,Inwood,40.86658,-73.92558
909,Brooklyn,Williamsburg,40.71179,-73.96449
910,Manhattan,Hell's Kitchen,40.76186,-73.99165
911,Brooklyn,Williamsburg,40.71417,-73.95917
912,Manhattan,Harlem,40.82772,-73.93877
913,Brooklyn,East Flatbush,40.63602,-73.94607
914,Brooklyn,East Flatbush,40.63759,-73.9459
915,Brooklyn,East Flatbush,40.63611,-73.94637
916,Manhattan,Harlem,40.803,-73.95278
917,Manhattan,Upper West Side,40.79526,-73.9655
918,Manhattan,Hell's Kitchen,40.75763,-73.99482
919,Manhattan,Upper West Side,40.77577,-73.98258
920,Manhattan,Upper East Side,40.77631,-73.95289
921,Manhattan,Hell's Kitchen,40.76774,-73.9892
922,Manhattan,Harlem,40.81169,-73.94355
923,Manhattan,Hell's Kitchen,40.75782,-73.99349
924,Manhattan,Harlem,40.83177,-73.95
925,Manhattan,West Village,40.73104,-74.00879
926,Manhattan,Flatiron District,40.74253,-73.9916
927,Brooklyn,Sunset Park,40.64372,-74.02066
928,Manhattan,Greenwich Village,40.72886,-74.00013
929,Manhattan,Lower East Side,40.71868,-73.99017
930,Manhattan,East Village,40.72143,-73.98117
931,Brooklyn,Williamsburg,40.71682,-73.96369
932,Brooklyn,Park Slope,40.67725,-73.9821
933,Brooklyn,Crown Heights,40.66888,-73.95292
934,Brooklyn,Park Slope,40.67188,-73.97533
935,Manhattan,Chelsea,40.74964,-73.99158
936,Brooklyn,Prospect-Lefferts Gardens,40.65846,-73.95057
937,Manhattan,Upper East Side,40.78164,-73.94717
938,Manhattan,Chinatown,40.71515,-73.99029
939,Manhattan,East Village,40.72986,-73.97913
940,Brooklyn,Prospect-Lefferts Gardens,40.66039,-73.95937
941,Brooklyn,Crown Heights,40.66898,-73.9571
942,Manhattan,Midtown,40.75407,-73.96713
943,Brooklyn,Williamsburg,40.70712,-73.94013
944,Manhattan,Midtown,40.74553,-73.98943
945,Manhattan,Upper East Side,40.77584,-73.9502
946,Manhattan,Harlem,40.79967,-73.95156
947,Manhattan,Upper West Side,40.80142,-73.96931
948,Brooklyn,Williamsburg,40.70507,-73.9353
949,Brooklyn,Park Slope,40.67962,-73.97655
950,Brooklyn,Crown Heights,40.66847,-73.94875
951,Brooklyn,Greenpoint,40.7376,-73.95678
952,Brooklyn,Williamsburg,40.71148,-73.95573
953,Brooklyn,Prospect Heights,40.67425,-73.96514
954,Manhattan,East Village,40.72899,-73.97792
955,Brooklyn,Greenpoint,40.72488,-73.94013
956,Brooklyn,Williamsburg,40.72212,-73.95696
957,Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433
958,Staten Island,Graniteville,40.62109,-74.16534
959,Manhattan,Upper West Side,40.78161,-73.97898
960,Manhattan,Hell's Kitchen,40.75643,-73.99046
961,Brooklyn,Park Slope,40.67407,-73.98111
962,Brooklyn,Sheepshead Bay,40.59721,-73.95149
963,Manhattan,Harlem,40.80491,-73.94866
964,Manhattan,Harlem,40.80334,-73.94805
965,Manhattan,Inwood,40.87039,-73.91611
966,Brooklyn,Williamsburg,40.704,-73.93285
967,Bronx,Spuyten Duyvil,40.87991,-73.91673
968,Staten Island,Stapleton,40.62766,-74.07988
969,Manhattan,Upper East Side,40.7685,-73.96034
970,Manhattan,Midtown,40.76082,-73.97548
971,Manhattan,Kips Bay,40.74238,-73.98122
972,Manhattan,Harlem,40.80151,-73.9522
973,Manhattan,Washington Heights,40.83434,-73.94027
974,Manhattan,Gramercy,40.73677,-73.98084
975,Queens,Briarwood,40.71151,-73.81561
976,Queens,Ozone Park,40.68581,-73.84642
977,Brooklyn,Columbia St,40.68636,-74.00345
978,Brooklyn,Williamsburg,40.70994,-73.96573
979,Manhattan,Hell's Kitchen,40.76013,-73.99007
980,Manhattan,Financial District,40.70621,-74.01525
981,Manhattan,Nolita,40.72172,-73.99689
982,Brooklyn,Greenpoint,40.72049,-73.95221
983,Queens,Briarwood,40.71068,-73.81577
984,Manhattan,Flatiron District,40.74125,-73.98862
985,Manhattan,Harlem,40.83091,-73.94223
986,Manhattan,Upper West Side,40.7824,-73.98294
987,Manhattan,East Village,40.72634,-73.98267
988,Manhattan,Harlem,40.82703,-73.94311
989,Manhattan,Upper East Side,40.78521,-73.95489
990,Brooklyn,South Slope,40.66106,-73.98316
991,Manhattan,Lower East Side,40.72123,-73.98996
992,Brooklyn,Bushwick,40.70339,-73.92945
993,Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96237
994,Brooklyn,Carroll Gardens,40.67939,-73.99398
995,Manhattan,Upper East Side,40.76494,-73.95804
996,Manhattan,Harlem,40.80192,-73.95827
997,Manhattan,East Harlem,40.79314,-73.94853
998,Manhattan,Midtown,40.7453,-73.99056
999,Manhattan,East Village,40.72812,-73.97966
1000,Brooklyn,Williamsburg,40.7093,-73.96484
1001,Brooklyn,Windsor Terrace,40.64791,-73.97904
1002,Queens,Long Island City,40.75453,-73.93377
